@relation sine1g

@attribute X numeric
@attribute Y numeric
@attribute C {FALSE,TRUE}

@data
0.342665,0.515288,FALSE
0.620385,0.400237,TRUE
0.394019,0.827352,FALSE
0.365452,0.149978,TRUE
0.49982,0.571488,FALSE
0.841692,0.089589,TRUE
0.933691,0.909561,FALSE
0.205311,0.068776,TRUE
0.514123,0.642638,FALSE
0.803215,0.106535,TRUE
0.67612,0.803448,FALSE
0.337042,0.11531,TRUE
0.499739,0.805457,FALSE
0.648736,0.292085,TRUE
0.212145,0.968705,FALSE
0.601408,0.166707,TRUE
0.873357,0.913948,FALSE
0.43946,0.089437,TRUE
0.361953,0.484852,FALSE
0.755023,0.107432,TRUE
0.552933,0.57945,FALSE
0.607002,0.13661,TRUE
0.313502,0.784664,FALSE
0.637994,0.369169,TRUE
0.927629,0.850228,FALSE
0.039017,0.015726,TRUE
0.405506,0.605216,FALSE
0.550267,0.43969,TRUE
0.437758,0.685748,FALSE
0.355333,0.224626,TRUE
0.152436,0.575592,FALSE
0.070029,0.020399,TRUE
0.329974,0.459886,FALSE
0.520113,0.2399,TRUE
0.254076,0.529932,FALSE
0.343367,0.183317,TRUE
0.835943,0.977184,FALSE
0.122804,0.024081,TRUE
0.98468,0.9508,FALSE
0.030202,0.01498,TRUE
0.020797,0.833612,FALSE
0.63077,0.451602,TRUE
0.310088,0.626935,FALSE
0.943142,0.086921,TRUE
0.87809,0.979193,FALSE
0.98481,0.372359,TRUE
0.480707,0.924926,FALSE
0.261927,0.034244,TRUE
0.607839,0.863948,FALSE
0.431693,0.292043,TRUE
0.095213,0.227695,FALSE
0.289443,0.220234,TRUE
0.604162,0.649729,FALSE
0.777192,0.484628,TRUE
0.82932,0.923367,FALSE
0.048198,0.001863,TRUE
0.240789,0.671294,FALSE
0.17316,0.050339,TRUE
0.481559,0.896946,FALSE
0.782781,0.66217,TRUE
0.298752,0.740062,FALSE
0.222099,0.112284,TRUE
0.751482,0.801111,FALSE
0.047765,0.017932,TRUE
0.366643,0.660064,FALSE
0.531962,0.228712,TRUE
0.18475,0.494846,FALSE
0.34069,0.050249,TRUE
0.400618,0.871805,FALSE
0.848315,0.540577,TRUE
0.294964,0.581229,FALSE
0.663564,0.592088,TRUE
0.611385,0.959303,FALSE
0.36507,0.248307,TRUE
0.263422,0.654725,FALSE
0.765864,0.667275,TRUE
0.327865,0.96338,FALSE
0.43086,0.387159,TRUE
0.956556,0.973624,FALSE
0.36357,0.190305,TRUE
0.545562,0.777518,FALSE
0.385275,0.086784,TRUE
0.589376,0.781016,FALSE
0.528293,0.346462,TRUE
0.918048,0.930975,FALSE
0.344845,0.248339,TRUE
0.126639,0.853843,FALSE
0.925548,0.126738,TRUE
0.965958,0.873761,FALSE
0.968276,0.737923,TRUE
0.872933,0.791711,FALSE
0.019407,0.011376,TRUE
0.74418,0.994072,FALSE
0.427117,0.049616,TRUE
0.580772,0.925063,FALSE
0.500287,0.045905,TRUE
0.324258,0.782066,FALSE
0.147034,0.145737,TRUE
0.41081,0.663853,FALSE
0.427126,0.409862,TRUE
0.064305,0.959342,FALSE
0.568434,0.527829,TRUE
0.311855,0.931689,FALSE
0.180928,0.139292,TRUE
0.14254,0.795845,FALSE
0.909748,0.147022,TRUE
0.34555,0.672476,FALSE
0.288735,0.04494,TRUE
0.33975,0.503401,FALSE
0.311907,0.111858,TRUE
0.25788,0.650119,FALSE
0.793871,0.614206,TRUE
0.648322,0.748164,FALSE
0.978628,0.347253,TRUE
0.014773,0.061229,FALSE
0.736699,0.358096,TRUE
0.135815,0.89735,FALSE
0.300882,0.271163,TRUE
0.398986,0.600162,FALSE
0.081305,0.056867,TRUE
0.507424,0.606895,FALSE
0.128402,0.043746,TRUE
0.474837,0.66029,FALSE
0.732954,0.36638,TRUE
0.177646,0.238009,FALSE
0.782173,0.473387,TRUE
0.017861,0.077436,FALSE
0.156498,0.016895,TRUE
0.502352,0.570979,FALSE
0.183687,0.174909,TRUE
0.625208,0.714163,FALSE
0.373292,0.254195,TRUE
0.210002,0.496047,FALSE
0.103607,0.075798,TRUE
0.589747,0.972153,FALSE
0.373206,0.201059,TRUE
0.116939,0.664203,FALSE
0.065476,0.038705,TRUE
0.883933,0.846964,FALSE
0.455599,0.120047,TRUE
0.088725,0.240104,FALSE
0.192366,0.11639,TRUE
0.389657,0.847053,FALSE
0.335351,0.008899,TRUE
0.034546,0.480624,FALSE
0.272682,0.081398,TRUE
0.731099,0.694076,FALSE
0.216315,0.159828,TRUE
0.511066,0.740737,FALSE
0.597766,0.42908,TRUE
0.233023,0.403176,FALSE
0.523771,0.384078,TRUE
0.388365,0.896753,FALSE
0.640261,0.142674,TRUE
0.514486,0.804283,FALSE
0.192505,0.139399,TRUE
0.482723,0.811134,FALSE
0.493542,0.372538,TRUE
0.721529,0.681465,FALSE
0.988987,0.104234,TRUE
0.634191,0.930392,FALSE
0.120474,0.058696,TRUE
0.059163,0.784505,FALSE
0.985547,0.669544,TRUE
0.480186,0.898574,FALSE
0.1083,0.033137,TRUE
0.200991,0.635314,FALSE
0.016728,0.015664,TRUE
0.127625,0.777745,FALSE
0.443582,0.058709,TRUE
0.395741,0.768077,FALSE
0.584617,0.435052,TRUE
0.966647,0.873276,FALSE
0.913884,0.697275,TRUE
0.300226,0.724822,FALSE
0.033635,0.028108,TRUE
0.954806,0.829611,FALSE
0.882021,0.498062,TRUE
0.01486,0.036779,FALSE
0.294462,0.025025,TRUE
0.441999,0.897071,FALSE
0.02852,0.018577,TRUE
0.819001,0.817687,FALSE
0.869655,0.401192,TRUE
0.510656,0.813641,FALSE
0.676926,0.565838,TRUE
0.955796,0.943494,FALSE
0.397114,0.169172,TRUE
0.436707,0.929606,FALSE
0.105701,0.007315,TRUE
0.444623,0.659124,FALSE
0.824636,0.294913,TRUE
0.494026,0.789868,FALSE
0.124709,0.117885,TRUE
0.653842,0.634576,FALSE
0.880025,0.018201,TRUE
0.43437,0.523343,FALSE
0.903806,0.04948,TRUE
0.622548,0.990374,FALSE
0.772293,0.544506,TRUE
0.225271,0.689895,FALSE
0.633487,0.551363,TRUE
0.112364,0.603135,FALSE
0.483352,0.402315,TRUE
0.293534,0.598656,FALSE
0.974014,0.233107,TRUE
0.559584,0.806237,FALSE
0.764012,0.633306,TRUE
0.24134,0.645072,FALSE
0.806326,0.497855,TRUE
0.393663,0.656705,FALSE
0.927851,0.672021,TRUE
0.582101,0.861051,FALSE
0.048847,0.031931,TRUE
0.910894,0.966016,FALSE
0.207848,0.103793,TRUE
0.951689,0.891436,FALSE
0.005955,0.002526,TRUE
0.510337,0.720593,FALSE
0.917554,0.202131,TRUE
0.031481,0.170839,FALSE
0.146352,0.103256,TRUE
0.791391,0.980313,FALSE
0.489974,0.052501,TRUE
0.684113,0.939887,FALSE
0.138772,0.118667,TRUE
0.315935,0.573377,FALSE
0.347374,0.30936,TRUE
0.420273,0.871839,FALSE
0.831662,0.047678,TRUE
0.275546,0.386167,FALSE
0.336245,0.140838,TRUE
0.39782,0.984007,FALSE
0.972615,0.334553,TRUE
0.165645,0.770345,FALSE
0.06312,0.040204,TRUE
0.810066,0.897031,FALSE
0.483164,0.015543,TRUE
0.238004,0.7459,FALSE
0.142445,0.024882,TRUE
0.832369,0.829334,FALSE
0.036286,0.013835,TRUE
0.69417,0.69638,FALSE
0.924086,0.026496,TRUE
0.887602,0.851306,FALSE
0.52164,0.128714,TRUE
0.156638,0.555922,FALSE
0.834738,0.088546,TRUE
0.779583,0.925955,FALSE
0.159983,0.019744,TRUE
0.041628,0.877891,FALSE
0.889396,0.589027,TRUE
0.332484,0.371547,FALSE
0.932376,0.047505,TRUE
0.344555,0.608132,FALSE
0.175867,0.138689,TRUE
0.514788,0.723102,FALSE
0.685012,0.492755,TRUE
0.164491,0.855473,FALSE
0.839188,0.064665,TRUE
0.022437,0.319147,FALSE
0.405212,0.14737,TRUE
0.900298,0.900358,FALSE
0.303722,0.218411,TRUE
0.621774,0.98924,FALSE
0.456911,0.392125,TRUE
0.798005,0.889008,FALSE
0.076962,0.054679,TRUE
0.352099,0.531475,FALSE
0.234521,0.231764,TRUE
0.801821,0.733033,FALSE
0.739493,0.369395,FALSE
0.554133,0.892071,FALSE
0.500684,0.103463,TRUE
0.294278,0.346718,FALSE
0.188408,0.097618,TRUE
0.403606,0.774778,FALSE
0.449709,0.262818,TRUE
0.462869,0.471517,TRUE
0.411431,0.334134,TRUE
0.08192,0.174201,FALSE
0.16389,0.162774,TRUE
0.132588,0.642015,FALSE
0.610762,0.095303,TRUE
0.252668,0.675335,FALSE
0.361016,0.109092,TRUE
0.47601,0.980522,FALSE
0.286664,0.175261,TRUE
0.369712,0.774936,FALSE
0.74089,0.582273,TRUE
0.130372,0.938493,FALSE
0.760771,0.439796,TRUE
0.389908,0.482914,FALSE
0.310645,0.266911,TRUE
0.556867,0.83757,FALSE
0.770266,0.377757,TRUE
0.953551,0.837441,TRUE
0.754409,0.249209,TRUE
0.968572,0.89943,FALSE
0.690862,0.071178,TRUE
0.071384,0.354903,FALSE
0.35114,0.230921,TRUE
0.469467,0.733677,FALSE
0.918991,0.408897,TRUE
0.133107,0.934607,FALSE
0.085973,0.063239,TRUE
0.658183,0.752468,FALSE
0.456417,0.135871,TRUE
0.859549,0.785489,FALSE
0.705187,0.048631,TRUE
0.403171,0.762161,FALSE
0.403338,0.370863,TRUE
0.886586,0.829609,FALSE
0.995173,0.214282,TRUE
0.034549,0.136464,TRUE
0.33249,0.111969,TRUE
0.538811,0.921007,FALSE
0.348243,0.041712,FALSE
0.527238,0.565969,FALSE
0.621787,0.199244,FALSE
0.708911,0.938135,FALSE
0.69634,0.438708,TRUE
0.943668,0.84686,FALSE
0.150795,0.138969,TRUE
0.967819,0.831679,FALSE
0.274222,0.195844,TRUE
0.904821,0.956279,TRUE
0.231094,0.00508,TRUE
0.129136,0.421615,FALSE
0.244305,0.068624,TRUE
0.606764,0.755886,FALSE
0.159015,0.019906,TRUE
0.18424,0.96209,FALSE
0.930534,0.41622,TRUE
0.172127,0.412596,FALSE
0.06289,0.054549,TRUE
0.457661,0.567743,TRUE
0.341513,0.027607,TRUE
0.695788,0.919749,TRUE
0.610983,0.394131,TRUE
0.993938,0.996459,FALSE
0.755932,0.622853,TRUE
0.948426,0.890405,FALSE
0.834038,0.681922,TRUE
0.116417,0.390448,FALSE
0.974472,0.322855,FALSE
0.782992,0.80178,FALSE
0.887488,0.374767,TRUE
0.238298,0.913057,FALSE
0.377825,0.13435,TRUE
0.223582,0.539582,FALSE
0.868013,0.114686,FALSE
0.083164,0.729577,FALSE
0.648492,0.393146,TRUE
0.694021,0.65529,FALSE
0.476874,0.380117,TRUE
0.389587,0.482321,FALSE
0.955232,0.220826,TRUE
0.48582,0.628423,FALSE
0.518474,0.238605,TRUE
0.27352,0.276448,FALSE
0.020631,0.012496,TRUE
0.192987,0.433369,FALSE
0.519749,0.353166,FALSE
0.296526,0.961116,FALSE
0.928355,0.453467,TRUE
0.19126,0.885795,FALSE
0.81581,0.025047,TRUE
0.105823,0.211859,FALSE
0.18721,0.010705,TRUE
0.2157,0.446683,FALSE
0.133204,0.023198,TRUE
0.761493,0.716988,FALSE
0.329668,0.307378,TRUE
0.620285,0.872711,TRUE
0.833417,0.378565,TRUE
0.570399,0.57768,FALSE
0.585438,0.403418,TRUE
0.026498,0.68351,FALSE
0.107225,0.003249,FALSE
0.561128,0.621615,FALSE
0.107141,0.026661,TRUE
0.513794,0.733039,FALSE
0.383997,0.077468,TRUE
0.163565,0.948715,FALSE
0.632836,0.336718,TRUE
0.353265,0.885638,FALSE
0.168637,0.055426,TRUE
0.142369,0.490897,TRUE
0.833273,0.446277,TRUE
0.56955,0.727943,FALSE
0.179891,0.12344,TRUE
0.217237,0.283155,FALSE
0.69464,0.087132,TRUE
0.109536,0.192186,FALSE
0.205912,0.167527,TRUE
0.706221,0.680925,FALSE
0.787055,0.574646,TRUE
0.004527,0.302953,FALSE
0.87613,0.474708,TRUE
0.502112,0.727953,FALSE
0.503074,0.296272,TRUE
0.737467,0.805282,FALSE
0.201031,0.051796,TRUE
0.134863,0.295931,FALSE
0.169122,0.015453,TRUE
0.027278,0.646509,FALSE
0.926122,0.548626,TRUE
0.367164,0.383883,FALSE
0.923097,0.545804,FALSE
0.332971,0.371831,FALSE
0.92754,0.365895,TRUE
0.522552,0.522844,FALSE
0.52081,0.452234,TRUE
0.738063,0.844811,FALSE
0.619251,0.245408,TRUE
0.36538,0.547234,FALSE
0.850507,0.365802,TRUE
0.530568,0.572282,FALSE
0.592175,0.017863,TRUE
0.206841,0.702941,TRUE
0.390272,0.028782,TRUE
0.079213,0.086418,FALSE
0.949495,0.489528,TRUE
0.856051,0.849099,FALSE
0.786509,0.552952,TRUE
0.699654,0.754806,TRUE
0.602677,0.18468,TRUE
0.938388,0.810876,TRUE
0.490861,0.074312,TRUE
0.034515,0.545117,FALSE
0.792507,0.125175,TRUE
0.575288,0.70109,FALSE
0.74603,0.433893,TRUE
0.502075,0.508354,TRUE
0.101916,0.058879,TRUE
0.132709,0.762835,FALSE
0.569624,0.02295,TRUE
0.343029,0.640526,TRUE
0.583686,0.223079,TRUE
0.028658,0.086228,FALSE
0.47434,0.018137,TRUE
0.810442,0.747349,FALSE
0.361092,0.33543,TRUE
0.802605,0.839506,FALSE
0.084833,0.042302,TRUE
0.864158,0.948383,FALSE
0.277022,0.037183,TRUE
0.563876,0.631919,FALSE
0.321234,0.275885,TRUE
0.457384,0.536296,FALSE
0.570364,0.122986,TRUE
0.025103,0.524669,FALSE
0.874207,0.559308,TRUE
0.817786,0.808165,FALSE
0.3238,0.115149,FALSE
0.028212,0.961607,FALSE
0.781124,0.212308,FALSE
0.239044,0.586023,FALSE
0.20144,0.100628,TRUE
0.49907,0.64721,FALSE
0.434425,0.07621,FALSE
0.788131,0.816688,FALSE
0.998818,0.184503,FALSE
0.973475,0.833864,TRUE
0.578127,0.210247,TRUE
0.034916,0.989997,FALSE
0.089672,0.049718,TRUE
0.103589,0.656051,TRUE
0.105668,0.029871,TRUE
0.826308,0.986257,FALSE
0.15148,0.030658,TRUE
0.568607,0.609122,TRUE
0.180169,0.059815,TRUE
0.911783,0.960787,FALSE
0.046658,0.042773,TRUE
0.489888,0.526762,TRUE
0.355725,0.03245,TRUE
0.018392,0.335608,TRUE
0.516731,0.48538,TRUE
0.237645,0.466324,FALSE
0.517984,0.365317,FALSE
0.098223,0.609097,FALSE
0.738538,0.534872,TRUE
0.164829,0.705745,FALSE
0.965042,0.697677,FALSE
0.07146,0.109723,TRUE
0.93125,0.278525,TRUE
0.886905,0.881072,FALSE
0.818054,0.183351,FALSE
0.907351,0.942991,FALSE
0.722484,0.41172,TRUE
0.31412,0.731973,FALSE
0.331238,0.04995,TRUE
0.255227,0.61789,TRUE
0.573074,0.077128,FALSE
0.471635,0.594764,FALSE
0.893016,0.552684,FALSE
0.680672,0.89992,FALSE
0.153672,0.0132,TRUE
0.335434,0.92437,TRUE
0.761722,0.234867,TRUE
0.116143,0.86916,FALSE
0.388919,0.316055,TRUE
0.576482,0.686724,FALSE
0.149474,0.134767,TRUE
0.806605,0.81536,TRUE
0.895564,0.350098,TRUE
0.147765,0.761688,FALSE
0.882516,0.656778,TRUE
0.707573,0.981432,TRUE
0.158059,0.070646,FALSE
0.918425,0.824716,TRUE
0.978317,0.163546,FALSE
0.640506,0.699742,FALSE
0.968421,0.408892,TRUE
0.611342,0.592143,TRUE
0.185274,0.012367,TRUE
0.3091,0.434897,TRUE
0.383042,0.183989,TRUE
0.394357,0.92943,FALSE
0.396241,0.220905,TRUE
0.034332,0.513833,TRUE
0.018147,0.016391,TRUE
0.778747,0.82225,FALSE
0.744949,0.006495,FALSE
0.785122,0.738122,TRUE
0.466608,0.209633,TRUE
0.915253,0.927784,TRUE
0.160846,0.0006,TRUE
0.289119,0.382675,FALSE
0.974722,0.765278,TRUE
0.64497,0.932351,FALSE
0.806749,0.349528,TRUE
0.851338,0.884459,FALSE
0.851249,0.419722,TRUE
0.309611,0.446271,FALSE
0.038105,0.018122,FALSE
0.134796,0.319071,FALSE
0.847622,0.423101,FALSE
0.69462,0.785415,FALSE
0.670648,0.581001,FALSE
0.17045,0.431665,TRUE
0.970462,0.482507,FALSE
0.261087,0.448482,FALSE
0.933775,0.330884,TRUE
0.783465,0.707754,TRUE
0.443944,0.034671,FALSE
0.585366,0.754324,FALSE
0.907997,0.229696,TRUE
0.203882,0.598242,FALSE
0.061398,0.041847,TRUE
0.557637,0.789373,TRUE
0.291384,0.154329,TRUE
0.105276,0.475251,FALSE
0.711708,0.475753,TRUE
0.384936,0.897764,TRUE
0.063133,0.056985,FALSE
0.942547,0.882832,FALSE
0.118189,0.063051,FALSE
0.099538,0.54813,TRUE
0.403195,0.082425,TRUE
0.493865,0.992841,FALSE
0.51807,0.152108,TRUE
0.659473,0.758405,FALSE
0.335022,0.104793,FALSE
0.460764,0.790801,TRUE
0.757778,0.59672,FALSE
0.589659,0.64761,FALSE
0.738716,0.19524,TRUE
0.958322,0.867914,FALSE
0.744662,0.600746,TRUE
0.531401,0.512154,FALSE
0.341626,0.228169,FALSE
0.179714,0.234725,FALSE
0.650882,0.009621,FALSE
0.608493,0.78138,TRUE
0.321895,0.227839,TRUE
0.492534,0.914673,FALSE
0.488894,0.108588,TRUE
0.497134,0.570723,FALSE
0.532869,0.469344,TRUE
0.996572,0.842435,FALSE
0.951654,0.789853,FALSE
0.076844,0.484654,FALSE
0.562297,0.260086,TRUE
0.039729,0.969058,FALSE
0.449144,0.352546,TRUE
0.259619,0.61488,TRUE
0.317858,0.041614,TRUE
0.928738,0.858127,TRUE
0.081582,0.036062,TRUE
0.547742,0.783648,FALSE
0.812446,0.145175,FALSE
0.386137,0.879331,TRUE
0.44659,0.226252,FALSE
0.050133,0.500913,TRUE
0.018665,0.001501,FALSE
0.68628,0.932909,FALSE
0.069929,0.020606,TRUE
0.011335,0.79693,TRUE
0.467538,0.199224,TRUE
0.11804,0.725189,TRUE
0.214482,0.028298,FALSE
0.791848,0.978556,TRUE
0.074905,0.066503,FALSE
0.829263,0.885341,FALSE
0.908732,0.185533,FALSE
0.093935,0.752333,FALSE
0.946501,0.214751,TRUE
0.478533,0.466319,FALSE
0.92976,0.293053,TRUE
0.78574,0.938078,TRUE
0.556295,0.483484,FALSE
0.964622,0.891056,FALSE
0.112529,0.093048,TRUE
0.55758,0.91896,TRUE
0.82671,0.402845,TRUE
0.790906,0.783543,FALSE
0.267078,0.145312,FALSE
0.199404,0.834039,FALSE
0.652939,0.090848,FALSE
0.848735,0.853104,FALSE
0.401435,0.382359,FALSE
0.462416,0.63466,TRUE
0.910507,0.119974,TRUE
0.724403,0.753116,FALSE
0.414756,0.265863,TRUE
0.083628,0.660634,FALSE
0.767,0.594737,FALSE
0.604299,0.717442,FALSE
0.118468,0.033513,FALSE
0.527941,0.727774,FALSE
0.827877,0.034418,FALSE
0.333029,0.359108,TRUE
0.382974,0.221798,FALSE
0.225355,0.473109,FALSE
0.212989,0.11209,TRUE
0.904916,0.820932,TRUE
0.263253,0.242489,TRUE
0.30485,0.405591,TRUE
0.382289,0.283458,TRUE
0.017389,0.95255,FALSE
0.298602,0.080159,TRUE
0.480338,0.975146,FALSE
0.974535,0.605893,TRUE
0.244222,0.248311,FALSE
0.17102,0.047574,TRUE
0.872086,0.773771,FALSE
0.955832,0.292335,TRUE
0.662262,0.617077,FALSE
0.025447,0.015425,FALSE
0.923517,0.958693,FALSE
0.903331,0.090237,TRUE
0.556184,0.812171,FALSE
0.552224,0.182361,TRUE
0.306785,0.786784,FALSE
0.313671,0.066564,TRUE
0.032535,0.769726,FALSE
0.861259,0.064045,TRUE
0.689314,0.975213,FALSE
0.450527,0.228525,FALSE
0.837825,0.80491,FALSE
0.833903,0.644532,TRUE
0.328498,0.980746,FALSE
0.996159,0.800335,TRUE
0.05866,0.193096,FALSE
0.971531,0.244802,TRUE
0.531649,0.587555,FALSE
0.701695,0.554097,FALSE
0.222021,0.549329,FALSE
0.87917,0.229885,FALSE
0.811127,0.8213,FALSE
0.074211,0.000512,FALSE
0.257809,0.816034,TRUE
0.585529,0.022205,TRUE
0.195479,0.500301,FALSE
0.873644,0.523642,TRUE
0.215894,0.400788,FALSE
0.963261,0.005295,TRUE
0.403867,0.969006,FALSE
0.664886,0.278539,TRUE
0.898311,0.955326,FALSE
0.477476,0.179103,TRUE
0.223756,0.536785,TRUE
0.433527,0.385179,FALSE
0.110319,0.632912,FALSE
0.687408,0.482066,TRUE
0.548385,0.567504,FALSE
0.6863,0.402978,FALSE
0.365169,0.992178,FALSE
0.349463,0.190206,FALSE
0.22237,0.426462,FALSE
0.582046,0.099332,FALSE
0.017192,0.274858,TRUE
0.970556,0.496562,TRUE
0.471537,0.952411,FALSE
0.493572,0.214148,FALSE
0.949353,0.954347,TRUE
0.606258,0.402389,FALSE
0.342366,0.411195,TRUE
0.462925,0.290463,TRUE
0.318845,0.687398,FALSE
0.363331,0.127998,FALSE
0.612939,0.57587,FALSE
0.230004,0.093879,TRUE
0.671889,0.632977,TRUE
0.111624,0.107325,FALSE
0.836214,0.957844,TRUE
0.467742,0.36225,FALSE
0.791291,0.992484,TRUE
0.832323,0.257099,FALSE
0.272836,0.339538,FALSE
0.686848,0.344514,FALSE
0.878872,0.789707,FALSE
0.801662,0.281823,FALSE
0.474741,0.654219,TRUE
0.534186,0.475627,FALSE
0.959294,0.987938,TRUE
0.28595,0.201312,FALSE
0.005069,0.038962,FALSE
0.302768,0.103789,FALSE
0.82078,0.841392,TRUE
0.605408,0.368869,TRUE
0.136963,0.405612,FALSE
0.406809,0.185615,TRUE
0.751066,0.941703,FALSE
0.357428,0.255324,TRUE
0.246608,0.639116,FALSE
0.274166,0.255424,TRUE
0.095878,0.589552,FALSE
0.552022,0.407507,FALSE
0.816467,0.866612,FALSE
0.18824,0.184931,FALSE
0.04252,0.905071,TRUE
0.880323,0.630506,FALSE
0.530436,0.856587,TRUE
0.448096,0.317056,FALSE
0.968463,0.940226,TRUE
0.941362,0.360675,FALSE
0.432899,0.850172,TRUE
0.134242,0.078034,FALSE
0.382375,0.595483,FALSE
0.804043,0.350984,TRUE
0.151723,0.729993,TRUE
0.937194,0.266284,TRUE
0.808022,0.767121,TRUE
0.904008,0.748064,TRUE
0.301015,0.767565,FALSE
0.124942,0.046748,FALSE
0.202713,0.325363,FALSE
0.04839,0.031165,TRUE
0.260657,0.955904,TRUE
0.910336,0.226553,TRUE
0.590992,0.815015,TRUE
0.081447,0.008056,FALSE
0.437122,0.869777,FALSE
0.594059,0.439054,FALSE
0.465236,0.870246,TRUE
0.716176,0.443861,FALSE
0.328807,0.602074,FALSE
0.887289,0.4245,TRUE
0.872255,0.986869,TRUE
0.179421,0.097653,FALSE
0.317318,0.542407,TRUE
0.249427,0.029187,TRUE
0.005572,0.785277,TRUE
0.38633,0.128774,FALSE
0.449608,0.477984,TRUE
0.672578,0.584608,TRUE
0.806548,0.941237,FALSE
0.491078,0.081954,FALSE
0.148856,0.554607,FALSE
0.966132,0.476498,FALSE
0.018829,0.192681,FALSE
0.543939,0.212072,FALSE
0.844827,0.773829,FALSE
0.14835,0.079664,TRUE
0.651154,0.838986,FALSE
0.786673,0.10064,TRUE
0.439312,0.829128,FALSE
0.876864,0.464419,FALSE
0.150492,0.66209,TRUE
0.5483,0.230509,FALSE
0.01538,0.120694,TRUE
0.521239,0.190207,FALSE
0.981229,0.894169,FALSE
0.546755,0.065746,TRUE
0.618454,0.965463,TRUE
0.511903,0.20017,TRUE
0.407071,0.48583,FALSE
0.344555,0.102618,FALSE
0.00927,0.033545,FALSE
0.529047,0.219586,FALSE
0.740131,0.866177,TRUE
0.558482,0.412199,FALSE
0.236652,0.861324,FALSE
0.031784,0.00184,FALSE
0.406084,0.399867,TRUE
0.324785,0.035467,FALSE
0.285572,0.714183,TRUE
0.669855,0.285219,FALSE
0.404298,0.507264,TRUE
0.203399,0.035132,FALSE
0.211011,0.33911,TRUE
0.283664,0.20864,FALSE
0.325253,0.343136,TRUE
0.498734,0.090675,FALSE
0.255103,0.583603,TRUE
0.570471,0.00931,FALSE
0.680822,0.723443,FALSE
0.014921,0.006747,TRUE
0.776249,0.905534,FALSE
0.558632,0.141841,FALSE
0.127897,0.478835,FALSE
0.04493,0.013806,TRUE
0.933243,0.829083,FALSE
0.457741,0.24916,FALSE
0.061382,0.825266,FALSE
0.9694,0.116178,FALSE
0.504843,0.955399,TRUE
0.834046,0.628438,FALSE
0.78012,0.712524,TRUE
0.638988,0.592868,FALSE
0.281026,0.800667,FALSE
0.070567,0.003939,FALSE
0.654108,0.694527,FALSE
0.312821,0.038436,FALSE
0.404692,0.499417,TRUE
0.260065,0.231012,FALSE
0.960374,0.973497,TRUE
0.359132,0.143464,FALSE
0.93235,0.97096,FALSE
0.492142,0.016974,FALSE
0.12181,0.49088,FALSE
0.177547,0.097948,TRUE
0.573665,0.66594,FALSE
0.280587,0.106518,FALSE
0.862815,0.967368,TRUE
0.301549,0.250225,FALSE
0.320312,0.331757,TRUE
0.849635,0.20395,TRUE
0.117585,0.701438,TRUE
0.904013,0.656101,TRUE
0.533128,0.987018,TRUE
0.394107,0.284539,TRUE
0.745999,0.761661,TRUE
0.250036,0.151454,FALSE
0.313557,0.464572,TRUE
0.410966,0.154803,TRUE
0.261242,0.661204,TRUE
0.738495,0.247847,TRUE
0.976794,0.974368,FALSE
0.76622,0.600529,FALSE
0.921257,0.805878,TRUE
0.150936,0.094203,FALSE
0.345817,0.73681,TRUE
0.486332,0.45894,FALSE
0.574928,0.606038,TRUE
0.927321,0.206308,FALSE
0.881795,0.999197,TRUE
0.628743,0.498692,FALSE
0.408892,0.795533,TRUE
0.673494,0.083216,TRUE
0.684903,0.898222,TRUE
0.349126,0.29819,FALSE
0.967216,0.874871,TRUE
0.17613,0.030127,FALSE
0.608153,0.860451,TRUE
0.990738,0.563444,TRUE
0.334851,0.406987,TRUE
0.762414,0.391962,FALSE
0.174802,0.294893,TRUE
0.467122,0.249148,FALSE
0.400392,0.826626,FALSE
0.759427,0.663064,FALSE
0.494028,0.661779,TRUE
0.312046,0.243376,FALSE
0.729656,0.984783,TRUE
0.83907,0.352933,FALSE
0.202467,0.287921,TRUE
0.5168,0.24671,TRUE
0.585341,0.830252,FALSE
0.168267,0.033312,FALSE
0.031014,0.800039,TRUE
0.806358,0.395493,FALSE
0.401184,0.863627,TRUE
0.705438,0.004389,FALSE
0.413925,0.841384,FALSE
0.468303,0.309517,FALSE
0.311095,0.905079,FALSE
0.922034,0.083265,TRUE
0.550035,0.966952,TRUE
0.359642,0.097995,FALSE
0.45444,0.497149,TRUE
0.76239,0.172479,FALSE
0.642466,0.8518,TRUE
0.192639,0.022206,FALSE
0.457374,0.587907,TRUE
0.656664,0.071083,FALSE
0.980737,0.979124,TRUE
0.843328,0.136788,FALSE
0.011181,0.019491,TRUE
0.135713,0.041609,TRUE
0.058781,0.365355,TRUE
0.956427,0.796473,FALSE
0.14358,0.740474,TRUE
0.28531,0.011138,FALSE
0.893819,0.95183,TRUE
0.526555,0.394847,FALSE
0.37544,0.813382,FALSE
0.262032,0.097902,FALSE
0.866846,0.790429,FALSE
0.232872,0.183689,FALSE
0.137023,0.645351,TRUE
0.876706,0.432087,FALSE
0.334569,0.377452,FALSE
0.028218,0.010429,TRUE
0.759744,0.878882,FALSE
0.200298,0.15314,TRUE
0.815503,0.817613,TRUE
0.8468,0.359655,TRUE
0.331248,0.668865,TRUE
0.777433,0.528041,FALSE
0.119974,0.707042,TRUE
0.502952,0.334996,TRUE
0.824365,0.941848,TRUE
0.657662,0.590755,FALSE
0.391938,0.626935,TRUE
0.143055,0.042946,FALSE
