@relation mixed

@attribute at1 {TRUE,FALSE}
@attribute at2 {FALSE,TRUE}
@attribute at3 numeric
@attribute at4 numeric
@attribute C {FALSE,TRUE}

@data
FALSE,TRUE,0.597286,0.434885,TRUE
TRUE,FALSE,0.418876,0.048728,FALSE
TRUE,FALSE,0.19281,0.891971,TRUE
TRUE,TRUE,0.954623,0.670319,FALSE
TRUE,FALSE,0.20085,0.933695,TRUE
TRUE,TRUE,0.253476,0.188462,FALSE
FALSE,FALSE,0.546448,0.543358,TRUE
TRUE,TRUE,0.381856,0.279266,FALSE
FALSE,TRUE,0.24732,0.729694,TRUE
TRUE,FALSE,0.521231,0.13849,FALSE
FALSE,FALSE,0.605829,0.565422,TRUE
TRUE,TRUE,0.305355,0.726533,FALSE
TRUE,FALSE,0.441153,0.408521,TRUE
TRUE,FALSE,0.308366,0.374299,FALSE
FALSE,FALSE,0.210541,0.850905,TRUE
TRUE,TRUE,0.916473,0.932534,FALSE
FALSE,TRUE,0.521483,0.255704,TRUE
TRUE,FALSE,0.364406,0.227033,FALSE
TRUE,FALSE,0.647384,0.929555,TRUE
TRUE,TRUE,0.751684,0.565534,FALSE
FALSE,FALSE,0.908005,0.824681,TRUE
TRUE,FALSE,0.245022,0.128445,FALSE
FALSE,FALSE,0.146345,0.823759,TRUE
TRUE,FALSE,0.801037,0.331522,FALSE
FALSE,FALSE,0.839587,0.920244,TRUE
TRUE,TRUE,0.12867,0.950163,FALSE
FALSE,FALSE,0.494957,0.814171,TRUE
TRUE,TRUE,0.802384,0.443528,FALSE
FALSE,FALSE,0.804867,0.90292,TRUE
TRUE,TRUE,0.889494,0.356965,FALSE
FALSE,FALSE,0.821149,0.948172,TRUE
TRUE,FALSE,0.606295,0.271604,FALSE
TRUE,FALSE,0.269384,0.90674,TRUE
TRUE,TRUE,0.61661,0.927221,FALSE
FALSE,TRUE,0.718247,0.862967,TRUE
TRUE,TRUE,0.297002,0.069091,FALSE
FALSE,FALSE,0.073675,0.707577,TRUE
TRUE,TRUE,0.965195,0.354927,FALSE
FALSE,FALSE,0.760442,0.823168,TRUE
TRUE,TRUE,0.999112,0.803139,FALSE
FALSE,TRUE,0.739325,0.719443,TRUE
TRUE,TRUE,0.373451,0.444222,FALSE
TRUE,FALSE,0.044026,0.646805,TRUE
TRUE,TRUE,0.864901,0.172591,FALSE
FALSE,FALSE,0.792335,0.862195,TRUE
TRUE,TRUE,0.275315,0.311426,FALSE
FALSE,TRUE,0.642649,0.947259,TRUE
TRUE,TRUE,0.267476,0.717682,FALSE
FALSE,TRUE,0.886023,0.959256,TRUE
TRUE,FALSE,0.179478,0.771789,FALSE
TRUE,FALSE,0.539153,0.299877,TRUE
TRUE,TRUE,0.229097,0.907954,FALSE
FALSE,FALSE,0.823988,0.953338,TRUE
TRUE,TRUE,0.437139,0.116263,FALSE
FALSE,FALSE,0.199997,0.806351,TRUE
TRUE,TRUE,0.376358,0.934723,FALSE
FALSE,TRUE,0.037231,0.917522,TRUE
TRUE,TRUE,0.501941,0.043236,FALSE
FALSE,FALSE,0.836841,0.910528,TRUE
TRUE,TRUE,0.584121,0.432753,FALSE
TRUE,FALSE,0.543824,0.25423,TRUE
TRUE,TRUE,0.817486,0.850884,FALSE
TRUE,FALSE,0.235536,0.998148,TRUE
TRUE,TRUE,0.076229,0.263538,FALSE
FALSE,FALSE,0.360586,0.552097,TRUE
TRUE,TRUE,0.340806,0.553933,FALSE
FALSE,FALSE,0.85729,0.89057,TRUE
TRUE,TRUE,0.526241,0.466957,FALSE
FALSE,FALSE,0.763251,0.896376,TRUE
TRUE,FALSE,0.131573,0.490734,FALSE
FALSE,TRUE,0.46891,0.333558,TRUE
TRUE,TRUE,0.724571,0.630799,FALSE
FALSE,FALSE,0.594834,0.639728,TRUE
TRUE,TRUE,0.540132,0.383378,FALSE
FALSE,TRUE,0.574953,0.505136,TRUE
TRUE,TRUE,0.647982,0.666227,FALSE
FALSE,TRUE,0.34298,0.930907,TRUE
TRUE,FALSE,0.878844,0.153312,FALSE
FALSE,FALSE,0.711041,0.796484,TRUE
TRUE,TRUE,0.821829,0.880677,FALSE
TRUE,FALSE,0.815846,0.827914,TRUE
TRUE,TRUE,0.379433,0.613122,FALSE
FALSE,FALSE,0.426017,0.432202,TRUE
TRUE,TRUE,0.456541,0.135811,FALSE
FALSE,TRUE,0.719921,0.876051,TRUE
TRUE,FALSE,0.164525,0.078574,FALSE
TRUE,FALSE,0.873693,0.868083,TRUE
TRUE,TRUE,0.394144,0.108461,FALSE
FALSE,TRUE,0.252735,0.931697,TRUE
TRUE,FALSE,0.912976,0.394297,FALSE
TRUE,FALSE,0.999336,0.673259,TRUE
TRUE,TRUE,0.291106,0.533923,FALSE
FALSE,TRUE,0.427423,0.98461,TRUE
TRUE,TRUE,0.256231,0.976636,FALSE
FALSE,TRUE,0.319854,0.62091,TRUE
TRUE,FALSE,0.116267,0.305158,FALSE
FALSE,FALSE,0.360397,0.55519,TRUE
TRUE,TRUE,0.509189,0.395367,FALSE
FALSE,FALSE,0.35819,0.527104,TRUE
TRUE,TRUE,0.133557,0.44429,FALSE
FALSE,FALSE,0.733491,0.697565,TRUE
TRUE,TRUE,0.347102,0.276297,FALSE
TRUE,FALSE,0.049556,0.641178,TRUE
TRUE,TRUE,0.950141,0.569772,FALSE
FALSE,FALSE,0.929158,0.982723,TRUE
TRUE,TRUE,0.001845,0.55657,FALSE
FALSE,FALSE,0.556068,0.376375,TRUE
TRUE,FALSE,0.117581,0.327368,FALSE
FALSE,FALSE,0.720867,0.841393,TRUE
TRUE,FALSE,0.437422,0.117285,FALSE
TRUE,FALSE,0.042064,0.773714,TRUE
TRUE,FALSE,0.51422,0.117381,FALSE
FALSE,TRUE,0.090469,0.907888,TRUE
TRUE,TRUE,0.371937,0.093366,FALSE
TRUE,FALSE,0.889423,0.946279,TRUE
TRUE,FALSE,0.992765,0.275149,FALSE
FALSE,FALSE,0.80741,0.916761,TRUE
TRUE,TRUE,0.58999,0.748149,FALSE
TRUE,FALSE,0.029368,0.836336,TRUE
TRUE,TRUE,0.714174,0.435576,FALSE
FALSE,TRUE,0.461672,0.762185,TRUE
TRUE,FALSE,0.303588,0.298337,FALSE
FALSE,TRUE,0.509263,0.439764,TRUE
TRUE,FALSE,0.536322,0.014391,FALSE
TRUE,FALSE,0.877888,0.838832,TRUE
TRUE,FALSE,0.221265,0.223214,FALSE
FALSE,FALSE,0.069531,0.81899,TRUE
TRUE,TRUE,0.115267,0.792394,FALSE
FALSE,TRUE,0.20024,0.86698,TRUE
TRUE,TRUE,0.981562,0.755192,FALSE
FALSE,TRUE,0.986784,0.759328,TRUE
TRUE,FALSE,0.780562,0.162641,FALSE
FALSE,FALSE,0.227868,0.779937,TRUE
TRUE,FALSE,0.959058,0.354825,FALSE
FALSE,TRUE,0.445698,0.261532,TRUE
TRUE,TRUE,0.571301,0.532526,FALSE
FALSE,FALSE,0.453163,0.479926,TRUE
TRUE,TRUE,0.127793,0.871436,FALSE
TRUE,FALSE,0.699677,0.649296,TRUE
TRUE,TRUE,0.711327,0.630542,FALSE
TRUE,FALSE,0.416116,0.6338,TRUE
TRUE,TRUE,0.672556,0.813242,FALSE
TRUE,FALSE,0.77136,0.992838,TRUE
TRUE,TRUE,0.567163,0.112955,FALSE
TRUE,FALSE,0.623609,0.455453,TRUE
TRUE,TRUE,0.201099,0.813082,FALSE
FALSE,TRUE,0.756215,0.893703,TRUE
TRUE,TRUE,0.65745,0.925842,FALSE
FALSE,TRUE,0.937325,0.882266,TRUE
TRUE,FALSE,0.916852,0.514947,FALSE
TRUE,FALSE,0.941315,0.993182,TRUE
TRUE,FALSE,0.41185,0.248686,FALSE
FALSE,FALSE,0.406776,0.990918,TRUE
TRUE,FALSE,0.924833,0.133796,FALSE
FALSE,FALSE,0.027867,0.809486,TRUE
TRUE,TRUE,0.577744,0.702274,FALSE
FALSE,FALSE,0.638781,0.876173,TRUE
TRUE,TRUE,0.761845,0.652041,FALSE
FALSE,FALSE,0.798461,0.915201,TRUE
TRUE,TRUE,0.635586,0.661736,FALSE
TRUE,FALSE,0.209647,0.95539,TRUE
TRUE,TRUE,0.046491,0.198955,FALSE
FALSE,TRUE,0.51527,0.453879,TRUE
TRUE,FALSE,0.527676,0.1693,FALSE
FALSE,TRUE,0.921418,0.869154,TRUE
TRUE,FALSE,0.916262,0.65642,FALSE
FALSE,FALSE,0.895423,0.947825,TRUE
TRUE,TRUE,0.062747,0.458967,FALSE
FALSE,TRUE,0.541917,0.776182,TRUE
TRUE,TRUE,0.478847,0.095232,FALSE
FALSE,FALSE,0.16892,0.991809,TRUE
TRUE,FALSE,0.449215,0.22619,FALSE
FALSE,FALSE,0.048582,0.796368,TRUE
TRUE,TRUE,0.794926,0.061914,FALSE
FALSE,FALSE,0.343865,0.472514,TRUE
TRUE,TRUE,0.378085,0.202491,FALSE
FALSE,TRUE,0.040058,0.874736,TRUE
TRUE,FALSE,0.616185,0.025324,FALSE
FALSE,FALSE,0.743462,0.994916,TRUE
TRUE,TRUE,0.367908,0.264273,FALSE
FALSE,FALSE,0.082206,0.957901,TRUE
TRUE,TRUE,0.106778,0.240442,FALSE
FALSE,FALSE,0.888282,0.898648,TRUE
TRUE,FALSE,0.079368,0.137477,FALSE
FALSE,TRUE,0.314134,0.966052,TRUE
TRUE,TRUE,0.472562,0.99559,FALSE
TRUE,FALSE,0.708123,0.719621,TRUE
TRUE,TRUE,0.249728,0.531919,FALSE
TRUE,FALSE,0.105409,0.803332,TRUE
TRUE,TRUE,0.067716,0.069995,FALSE
TRUE,FALSE,0.612971,0.49692,TRUE
TRUE,TRUE,0.132675,0.964226,FALSE
FALSE,FALSE,0.628616,0.863111,TRUE
TRUE,FALSE,0.896633,0.06272,FALSE
FALSE,FALSE,0.295767,0.623025,TRUE
TRUE,FALSE,0.967564,0.184631,FALSE
FALSE,TRUE,0.799623,0.837948,TRUE
TRUE,TRUE,0.8102,0.782023,FALSE
TRUE,FALSE,0.876107,0.811811,TRUE
TRUE,FALSE,0.805094,0.183522,FALSE
FALSE,TRUE,0.116771,0.781088,TRUE
TRUE,FALSE,0.361199,0.354996,FALSE
FALSE,FALSE,0.305171,0.951468,TRUE
TRUE,FALSE,0.819975,0.537151,FALSE
FALSE,TRUE,0.658328,0.93106,TRUE
TRUE,TRUE,0.74562,0.787817,FALSE
FALSE,FALSE,0.974299,0.990786,TRUE
TRUE,TRUE,0.38431,0.668171,FALSE
FALSE,FALSE,0.836787,0.888172,TRUE
TRUE,FALSE,0.94538,0.47839,FALSE
FALSE,TRUE,0.866932,0.828248,TRUE
TRUE,TRUE,0.055434,0.121152,FALSE
FALSE,TRUE,0.72213,0.864742,TRUE
TRUE,TRUE,0.817967,0.595887,FALSE
TRUE,FALSE,0.596501,0.972079,TRUE
TRUE,TRUE,0.454109,0.107212,FALSE
FALSE,FALSE,0.480916,0.482391,TRUE
TRUE,TRUE,0.489005,0.02291,FALSE
FALSE,FALSE,0.471197,0.570126,TRUE
TRUE,TRUE,0.76629,0.316375,FALSE
FALSE,FALSE,0.024236,0.72916,TRUE
TRUE,FALSE,0.260201,0.484814,FALSE
FALSE,TRUE,0.780279,0.852194,TRUE
TRUE,TRUE,0.906324,0.154891,FALSE
TRUE,FALSE,0.449738,0.613731,TRUE
TRUE,FALSE,0.313429,0.413413,FALSE
TRUE,FALSE,0.700549,0.612935,TRUE
TRUE,FALSE,0.938032,0.088734,FALSE
TRUE,FALSE,0.608481,0.82945,TRUE
TRUE,FALSE,0.996515,0.083916,FALSE
TRUE,FALSE,0.990667,0.660391,TRUE
TRUE,TRUE,0.299068,0.778346,FALSE
FALSE,FALSE,0.390511,0.946519,TRUE
TRUE,TRUE,0.035407,0.752884,FALSE
FALSE,FALSE,0.310566,0.579564,TRUE
TRUE,TRUE,0.452532,0.062154,FALSE
FALSE,TRUE,0.157274,0.822056,TRUE
TRUE,TRUE,0.953964,0.103441,FALSE
FALSE,FALSE,0.640473,0.529527,TRUE
TRUE,TRUE,0.749577,0.927717,FALSE
FALSE,FALSE,0.117137,0.900676,TRUE
TRUE,TRUE,0.538882,0.055484,FALSE
FALSE,TRUE,0.503744,0.30486,TRUE
TRUE,TRUE,0.431096,0.561974,FALSE
FALSE,FALSE,0.651844,0.543881,TRUE
TRUE,FALSE,0.936718,0.073178,FALSE
FALSE,FALSE,0.111012,0.920086,TRUE
TRUE,FALSE,0.212938,0.136491,FALSE
TRUE,FALSE,0.456371,0.445891,TRUE
TRUE,TRUE,0.123345,0.883291,FALSE
FALSE,TRUE,0.612316,0.560627,TRUE
TRUE,TRUE,0.500291,0.217178,FALSE
FALSE,FALSE,0.888279,0.778083,TRUE
TRUE,TRUE,0.316444,0.956082,FALSE
FALSE,TRUE,0.295782,0.860213,TRUE
TRUE,TRUE,0.896758,0.909323,FALSE
FALSE,FALSE,0.76442,0.931398,TRUE
TRUE,FALSE,0.452158,0.103275,FALSE
TRUE,FALSE,0.755095,0.826288,TRUE
TRUE,TRUE,0.795225,0.904831,FALSE
TRUE,FALSE,0.587138,0.447861,TRUE
TRUE,FALSE,0.552773,0.195853,FALSE
FALSE,TRUE,0.313517,0.610574,TRUE
TRUE,FALSE,0.182268,0.399346,FALSE
FALSE,FALSE,0.51426,0.679148,TRUE
TRUE,FALSE,0.087167,0.17695,FALSE
FALSE,FALSE,0.271325,0.713938,TRUE
TRUE,TRUE,0.470861,0.71816,FALSE
FALSE,TRUE,0.956429,0.636157,TRUE
TRUE,TRUE,0.441666,0.025162,FALSE
FALSE,FALSE,0.49309,0.959462,TRUE
TRUE,TRUE,0.539017,0.164143,FALSE
FALSE,FALSE,0.194849,0.961732,TRUE
TRUE,TRUE,0.291446,0.545294,FALSE
TRUE,FALSE,0.23934,0.969506,TRUE
TRUE,TRUE,0.149463,0.944468,FALSE
FALSE,FALSE,0.290808,0.643098,TRUE
TRUE,FALSE,0.967525,0.555012,FALSE
FALSE,TRUE,0.006881,0.757127,TRUE
TRUE,FALSE,0.130249,0.082017,FALSE
FALSE,FALSE,0.290579,0.667749,TRUE
TRUE,TRUE,0.529824,0.078863,FALSE
FALSE,TRUE,0.226464,0.776833,TRUE
TRUE,TRUE,0.299459,0.301778,FALSE
FALSE,FALSE,0.667057,0.901211,TRUE
TRUE,TRUE,0.793088,0.819486,FALSE
FALSE,TRUE,0.254415,0.751549,TRUE
TRUE,FALSE,0.997122,0.34581,FALSE
TRUE,FALSE,0.486909,0.619162,TRUE
TRUE,FALSE,0.954532,0.238463,FALSE
TRUE,FALSE,0.841616,0.985618,TRUE
TRUE,TRUE,0.068509,0.464134,FALSE
FALSE,TRUE,0.111071,0.776037,TRUE
TRUE,TRUE,0.286599,0.626372,FALSE
FALSE,TRUE,0.173767,0.959986,TRUE
TRUE,FALSE,0.723408,0.562582,FALSE
FALSE,FALSE,0.096734,0.94253,TRUE
TRUE,FALSE,0.797441,0.511932,FALSE
FALSE,TRUE,0.50322,0.696418,TRUE
TRUE,TRUE,0.129696,0.332655,FALSE
FALSE,TRUE,0.621221,0.376347,TRUE
TRUE,FALSE,0.935572,0.393579,FALSE
FALSE,TRUE,0.827104,0.991835,TRUE
TRUE,TRUE,0.346825,0.30881,FALSE
TRUE,FALSE,0.095041,0.796169,TRUE
TRUE,TRUE,0.072491,0.994873,FALSE
TRUE,FALSE,0.665607,0.952383,TRUE
TRUE,TRUE,0.171449,0.874701,FALSE
FALSE,TRUE,0.76739,0.965505,TRUE
TRUE,TRUE,0.425805,0.349381,FALSE
FALSE,FALSE,0.184245,0.86642,TRUE
TRUE,TRUE,0.104547,0.6528,FALSE
FALSE,TRUE,0.354495,0.993961,TRUE
TRUE,TRUE,0.489178,0.659045,FALSE
FALSE,TRUE,0.867822,0.81559,TRUE
TRUE,FALSE,0.027156,0.249691,FALSE
FALSE,FALSE,0.642591,0.455419,TRUE
TRUE,TRUE,0.498979,0.325849,FALSE
FALSE,FALSE,0.355369,0.933111,TRUE
TRUE,FALSE,0.666345,0.390496,FALSE
TRUE,FALSE,0.902821,0.907711,TRUE
TRUE,TRUE,0.673007,0.906543,FALSE
FALSE,FALSE,0.271057,0.696394,TRUE
TRUE,TRUE,0.61361,0.309716,FALSE
FALSE,FALSE,0.548821,0.85849,TRUE
TRUE,TRUE,0.073674,0.064855,FALSE
TRUE,FALSE,0.870736,0.893659,TRUE
TRUE,TRUE,0.884185,0.085186,FALSE
FALSE,TRUE,0.277498,0.695733,TRUE
TRUE,FALSE,0.856743,0.173664,FALSE
FALSE,FALSE,0.376733,0.843096,TRUE
TRUE,FALSE,0.443668,0.010997,FALSE
FALSE,TRUE,0.511918,0.77009,TRUE
TRUE,TRUE,0.360428,0.874194,FALSE
TRUE,FALSE,0.70877,0.936424,TRUE
TRUE,TRUE,0.225825,0.996187,FALSE
TRUE,FALSE,0.330541,0.858259,TRUE
TRUE,FALSE,0.550756,0.128801,FALSE
TRUE,FALSE,0.066872,0.866457,TRUE
TRUE,FALSE,0.351639,0.319669,FALSE
TRUE,FALSE,0.872165,0.912141,TRUE
TRUE,TRUE,0.656469,0.512968,FALSE
FALSE,FALSE,0.240688,0.782984,TRUE
TRUE,FALSE,0.317262,0.013196,FALSE
FALSE,TRUE,0.745899,0.973726,TRUE
TRUE,TRUE,0.666878,0.834194,FALSE
FALSE,TRUE,0.673865,0.755605,TRUE
TRUE,TRUE,0.196454,0.032703,FALSE
TRUE,FALSE,0.292592,0.873339,TRUE
TRUE,FALSE,0.051377,0.556836,FALSE
TRUE,FALSE,0.912121,0.828093,TRUE
TRUE,FALSE,0.043195,0.015488,FALSE
FALSE,TRUE,0.798206,0.931732,TRUE
TRUE,FALSE,0.968204,0.464821,FALSE
FALSE,TRUE,0.254903,0.721263,TRUE
TRUE,FALSE,0.894441,0.221203,FALSE
FALSE,TRUE,0.915839,0.914774,TRUE
TRUE,TRUE,0.228359,0.883507,FALSE
TRUE,FALSE,0.513174,0.240016,TRUE
TRUE,TRUE,0.055529,0.669939,FALSE
FALSE,TRUE,0.650284,0.967929,TRUE
TRUE,FALSE,0.615379,0.167915,FALSE
TRUE,FALSE,0.286525,0.65922,TRUE
TRUE,TRUE,0.045697,0.658812,FALSE
FALSE,FALSE,0.877931,0.841549,TRUE
TRUE,TRUE,0.363085,0.053651,FALSE
FALSE,FALSE,0.843765,0.851628,TRUE
TRUE,TRUE,0.050576,0.02472,FALSE
FALSE,TRUE,0.888165,0.803497,TRUE
TRUE,TRUE,0.562963,0.109284,FALSE
FALSE,FALSE,0.183339,0.803863,TRUE
TRUE,FALSE,0.684901,0.515481,FALSE
TRUE,FALSE,0.428928,0.910731,TRUE
TRUE,TRUE,0.796419,0.047951,FALSE
TRUE,FALSE,0.349532,0.582422,TRUE
TRUE,TRUE,0.296736,0.60701,FALSE
FALSE,FALSE,0.649997,0.47848,TRUE
TRUE,TRUE,0.615488,0.118934,FALSE
FALSE,TRUE,0.732577,0.986418,TRUE
TRUE,TRUE,0.680581,0.407873,FALSE
FALSE,TRUE,0.650667,0.984357,TRUE
TRUE,FALSE,0.466763,0.209617,FALSE
FALSE,TRUE,0.180554,0.895997,TRUE
TRUE,FALSE,0.472382,0.190181,FALSE
FALSE,FALSE,0.921926,0.736722,TRUE
TRUE,TRUE,0.963173,0.150127,FALSE
TRUE,FALSE,0.01114,0.600532,TRUE
TRUE,FALSE,0.430746,0.062022,FALSE
FALSE,FALSE,0.892658,0.777542,TRUE
TRUE,FALSE,0.135539,0.12904,FALSE
TRUE,FALSE,0.156988,0.929712,TRUE
TRUE,TRUE,0.085035,0.685714,FALSE
TRUE,FALSE,0.774676,0.991287,TRUE
TRUE,TRUE,0.42467,0.07722,FALSE
FALSE,FALSE,0.68353,0.914725,TRUE
TRUE,TRUE,0.944405,0.867044,FALSE
FALSE,TRUE,0.119627,0.799419,TRUE
TRUE,TRUE,0.918378,0.295571,FALSE
TRUE,FALSE,0.012788,0.753027,TRUE
TRUE,TRUE,0.997998,0.201975,FALSE
FALSE,FALSE,0.463559,0.26641,TRUE
TRUE,FALSE,0.309161,0.478451,FALSE
FALSE,TRUE,0.045946,0.805363,TRUE
TRUE,FALSE,0.752078,0.269769,FALSE
FALSE,FALSE,0.840462,0.898647,TRUE
TRUE,TRUE,0.373971,0.66191,FALSE
FALSE,FALSE,0.343893,0.73756,TRUE
TRUE,TRUE,0.088068,0.931427,FALSE
FALSE,FALSE,0.835515,0.860376,TRUE
TRUE,FALSE,0.606537,0.07667,FALSE
FALSE,TRUE,0.878338,0.999976,TRUE
TRUE,TRUE,0.859851,0.372935,FALSE
FALSE,FALSE,0.001109,0.594756,TRUE
TRUE,TRUE,0.454131,0.209952,FALSE
TRUE,FALSE,0.405983,0.666584,TRUE
TRUE,TRUE,0.230581,0.809631,FALSE
FALSE,TRUE,0.524897,0.846748,TRUE
TRUE,FALSE,0.268188,0.566046,FALSE
TRUE,FALSE,0.427425,0.558567,TRUE
TRUE,TRUE,0.376709,0.820636,FALSE
FALSE,TRUE,0.297309,0.968036,TRUE
TRUE,TRUE,0.519722,0.243191,FALSE
FALSE,TRUE,0.701165,0.946779,TRUE
TRUE,TRUE,0.987124,0.261653,FALSE
TRUE,FALSE,0.485464,0.942314,TRUE
TRUE,TRUE,0.960709,0.654781,FALSE
FALSE,FALSE,0.637742,0.543797,TRUE
TRUE,TRUE,0.884109,0.351204,FALSE
FALSE,TRUE,0.540085,0.515982,TRUE
TRUE,FALSE,0.481767,0.155623,FALSE
FALSE,FALSE,0.303967,0.785391,TRUE
TRUE,TRUE,0.617705,0.761013,FALSE
TRUE,FALSE,0.476634,0.611247,TRUE
TRUE,TRUE,0.195957,0.644119,FALSE
FALSE,FALSE,0.516831,0.299844,TRUE
TRUE,TRUE,0.35684,0.053338,FALSE
TRUE,FALSE,0.870383,0.851302,TRUE
TRUE,TRUE,0.114752,0.476081,FALSE
TRUE,FALSE,0.696135,0.776096,TRUE
TRUE,TRUE,0.598538,0.411612,FALSE
FALSE,TRUE,0.080243,0.71618,TRUE
TRUE,TRUE,0.500046,0.310983,FALSE
FALSE,FALSE,0.632828,0.821219,TRUE
TRUE,TRUE,0.829474,0.439177,FALSE
FALSE,FALSE,0.854283,0.941954,TRUE
TRUE,FALSE,0.979673,0.410734,FALSE
FALSE,TRUE,0.841657,0.87987,TRUE
TRUE,TRUE,0.942706,0.797047,FALSE
FALSE,TRUE,0.141296,0.863161,TRUE
TRUE,TRUE,0.585943,0.376466,FALSE
TRUE,FALSE,0.389515,0.685285,TRUE
TRUE,TRUE,0.732603,0.06772,FALSE
FALSE,FALSE,0.765913,0.85902,TRUE
TRUE,TRUE,0.788906,0.193695,FALSE
FALSE,TRUE,0.129734,0.941794,TRUE
TRUE,TRUE,0.428807,0.284688,FALSE
FALSE,TRUE,0.58714,0.681595,TRUE
TRUE,TRUE,0.729374,0.699315,FALSE
FALSE,TRUE,0.853683,0.918263,TRUE
TRUE,TRUE,0.629863,0.736167,FALSE
FALSE,TRUE,0.185112,0.98288,TRUE
TRUE,TRUE,0.495626,0.015233,FALSE
FALSE,TRUE,0.005363,0.926667,TRUE
TRUE,TRUE,0.264345,0.807471,FALSE
FALSE,FALSE,0.755512,0.845722,TRUE
TRUE,FALSE,0.363071,0.370966,FALSE
TRUE,FALSE,0.985725,0.582411,TRUE
TRUE,FALSE,0.606486,0.109031,FALSE
FALSE,FALSE,0.123874,0.927038,TRUE
TRUE,FALSE,0.453427,0.062582,FALSE
TRUE,FALSE,0.524083,0.728228,TRUE
TRUE,TRUE,0.799665,0.979864,FALSE
FALSE,TRUE,0.773023,0.868319,TRUE
TRUE,FALSE,0.366374,0.209816,FALSE
FALSE,FALSE,0.704583,0.911094,TRUE
TRUE,TRUE,0.84052,0.959731,FALSE
FALSE,FALSE,0.489804,0.661557,TRUE
TRUE,TRUE,0.431331,0.544671,FALSE
TRUE,FALSE,0.855504,0.886652,TRUE
TRUE,TRUE,0.061287,0.283171,FALSE
TRUE,FALSE,0.979119,0.987554,TRUE
TRUE,TRUE,0.100252,0.11541,FALSE
TRUE,FALSE,0.789833,0.886065,TRUE
TRUE,TRUE,0.529741,0.393619,FALSE
FALSE,FALSE,0.413204,0.412376,TRUE
TRUE,TRUE,0.506755,0.038081,FALSE
FALSE,FALSE,0.692111,0.673725,TRUE
TRUE,TRUE,0.245396,0.715654,FALSE
FALSE,TRUE,0.640525,0.60398,TRUE
TRUE,TRUE,0.769135,0.421133,FALSE
FALSE,FALSE,0.502282,0.779302,TRUE
TRUE,TRUE,0.69272,0.841211,FALSE
TRUE,FALSE,0.831922,0.987338,TRUE
TRUE,FALSE,0.704453,0.538802,FALSE
TRUE,FALSE,0.157515,0.819504,TRUE
TRUE,TRUE,0.553688,0.171333,FALSE
FALSE,TRUE,0.306409,0.766516,TRUE
TRUE,TRUE,0.620909,0.511556,FALSE
FALSE,FALSE,0.518908,0.810219,TRUE
TRUE,TRUE,0.642782,0.671501,FALSE
FALSE,FALSE,0.48715,0.241751,TRUE
TRUE,TRUE,0.128585,0.587369,FALSE
FALSE,FALSE,0.73982,0.733495,TRUE
TRUE,TRUE,0.063192,0.404425,FALSE
FALSE,TRUE,0.191884,0.913057,TRUE
TRUE,TRUE,0.586262,0.04031,FALSE
FALSE,FALSE,0.327173,0.876965,TRUE
TRUE,TRUE,0.311722,0.799302,FALSE
TRUE,FALSE,0.940777,0.975318,TRUE
TRUE,TRUE,0.866571,0.956944,FALSE
FALSE,TRUE,0.620789,0.477955,TRUE
TRUE,FALSE,0.655562,0.363769,FALSE
FALSE,FALSE,0.924643,0.874828,TRUE
TRUE,TRUE,0.236541,0.859819,FALSE
FALSE,TRUE,0.316859,0.886215,TRUE
TRUE,TRUE,0.529087,0.034906,FALSE
TRUE,FALSE,0.781459,0.855936,TRUE
TRUE,TRUE,0.152293,0.25113,FALSE
FALSE,TRUE,0.080937,0.809705,TRUE
TRUE,TRUE,0.546508,0.225867,FALSE
TRUE,FALSE,0.128189,0.88611,TRUE
TRUE,TRUE,0.682452,0.515794,FALSE
TRUE,FALSE,0.191423,0.970745,TRUE
TRUE,FALSE,0.755381,0.047112,FALSE
TRUE,FALSE,0.177198,0.978011,TRUE
TRUE,TRUE,0.322211,0.606218,FALSE
TRUE,FALSE,0.072599,0.89438,TRUE
TRUE,TRUE,0.756432,0.996036,FALSE
FALSE,FALSE,0.812891,0.989251,TRUE
TRUE,TRUE,0.255692,0.219518,FALSE
TRUE,FALSE,0.886639,0.940105,TRUE
TRUE,FALSE,0.595987,0.125311,FALSE
FALSE,TRUE,0.240183,0.971886,TRUE
TRUE,TRUE,0.090521,0.729558,FALSE
FALSE,FALSE,0.628711,0.480197,TRUE
TRUE,FALSE,0.874516,0.035391,FALSE
FALSE,FALSE,0.599823,0.82168,TRUE
TRUE,TRUE,0.036159,0.150048,FALSE
FALSE,TRUE,0.680347,0.563516,TRUE
TRUE,FALSE,0.99774,0.390116,FALSE
FALSE,FALSE,0.813441,0.818017,TRUE
TRUE,TRUE,0.066936,0.824497,FALSE
FALSE,FALSE,0.747441,0.814463,TRUE
TRUE,TRUE,0.548417,0.97853,FALSE
FALSE,FALSE,0.59971,0.818696,TRUE
TRUE,FALSE,0.415296,0.027472,FALSE
FALSE,FALSE,0.743079,0.946615,TRUE
TRUE,TRUE,0.87382,0.957212,FALSE
TRUE,FALSE,0.204738,0.781979,TRUE
TRUE,TRUE,0.146983,0.954192,FALSE
FALSE,TRUE,0.76947,0.91845,TRUE
TRUE,TRUE,0.952603,0.568491,FALSE
FALSE,FALSE,0.352867,0.791737,TRUE
TRUE,FALSE,0.988588,0.357823,FALSE
FALSE,FALSE,0.135994,0.822725,TRUE
TRUE,FALSE,0.909608,0.215454,FALSE
