@relation whatever-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute l1.c numeric
@attribute l1.d numeric
@attribute l1.e numeric
@attribute l1.f numeric
@attribute l1.g numeric
@attribute c {0,1}

@data
0.030023,0.122285,0.002011,0.556584,0.520175,0
0.030593,0.152782,0.002054,0.557828,0.578947,0
0.040711,0.194585,0.002707,0.546083,0.641667,0
0.048907,0.263761,0.003257,0.562802,0.644737,0
0.050168,0.319697,0.003338,0.583944,0.598684,0
0.062958,0.370574,0.004177,0.602598,0.647368,0
0.087306,0.409551,0.005744,0.613099,0.61886,1
0.07926,0.429485,0.005212,0.622219,0.67807,1
0.071514,0.422047,0.004717,0.623186,0.625439,0
0.06539,0.399583,0.004331,0.624983,0.605263,0
0.064819,0.378012,0.004292,0.620146,0.602193,0
0.089048,0.354656,0.005868,0.621114,0.601316,1
0.075117,0.335614,0.004971,0.617245,0.620175,1
0.070524,0.307349,0.004678,0.61835,0.572807,0
0.061277,0.284737,0.004078,0.620837,0.539912,0
0.055542,0.262273,0.003702,0.616968,0.558772,0
0.05206,0.245463,0.003457,0.611027,0.573246,0
0.051129,0.234157,0.003396,0.605638,0.582895,0
0.05305,0.235347,0.003529,0.604532,0.576316,0
0.057374,0.232669,0.003799,0.604947,0.583772,0
0.050228,0.247545,0.003338,0.606743,0.573246,0
0.049838,0.268521,0.00333,0.615863,0.549561,0
0.051729,0.289497,0.003486,0.631339,0.545614,0
0.057944,0.371318,0.003901,0.656626,0.463596,0
0.089138,0.477834,0.005968,0.693105,0.405702,1
0.089138,0.498364,0.005935,0.703745,0.441667,1
0.089138,0.486462,0.005958,0.698632,0.471491,1
0.088657,0.464891,0.005935,0.687025,0.532018,1
0.089138,0.452395,0.00597,0.683571,0.503947,1
0.086226,0.443618,0.005754,0.672102,0.560088,1
0.06545,0.41565,0.004375,0.658146,0.550877,1
0.062748,0.382178,0.004215,0.645157,0.512281,1
0.080191,0.397947,0.005386,0.635346,0.572368,1
0.053501,0.382773,0.003589,0.629681,0.500877,0
0.085145,0.381583,0.005796,0.676109,0.380702,1
0.070103,0.355698,0.004786,0.672378,0.41886,1
0.087096,0.33978,0.005864,0.665607,0.494298,1
0.067912,0.304522,0.004555,0.649579,0.517105,1
0.078269,0.282356,0.005287,0.684676,0.477632,1
0.0653,0.250074,0.0044,0.674865,0.496491,1
0.062958,0.225082,0.004213,0.658007,0.549561,1
0.064339,0.19399,0.004285,0.640459,0.591667,1
0.051969,0.16989,0.003434,0.62291,0.627632,0
0.050468,0.157691,0.003317,0.607019,0.651316,0
0.046175,0.148914,0.003031,0.596656,0.66886,0
0.050078,0.156501,0.003282,0.591543,0.695614,0
0.056653,0.193841,0.003712,0.596932,0.704825,0
0.059835,0.252752,0.003955,0.611579,0.651754,0
0.093341,0.358227,0.00624,0.654968,0.597368,1
0.093971,0.468611,0.006271,0.697388,0.528509,1
0.085985,0.486611,0.005779,0.719221,0.412719,1
0.090549,0.544183,0.006099,0.75874,0.298246,1
0.095443,0.560547,0.006516,0.783336,0.276754,1
0.090309,0.549093,0.00614,0.781677,0.263158,1
0.10556,0.581672,0.007187,0.789001,0.264912,1
0.104299,0.587623,0.007098,0.782921,0.336842,1
0.09148,0.559952,0.006217,0.778361,0.302632,1
0.090549,0.536001,0.00612,0.778223,0.280702,1
0.089678,0.520232,0.006066,0.773801,0.300439,1
0.089978,0.507141,0.006095,0.775459,0.278947,1
0.090068,0.498215,0.006109,0.768551,0.263158,1
0.089678,0.486165,0.00608,0.76482,0.26886,1
0.089678,0.482148,0.006082,0.772143,0.237281,1
0.089168,0.475305,0.00607,0.774216,0.253509,1
0.089138,0.464891,0.006086,0.772005,0.245614,1
0.089138,0.456114,0.006105,0.771452,0.291667,1
0.088297,0.451205,0.006036,0.763852,0.302632,1
0.088567,0.455073,0.00602,0.7633,0.350439,1
0.087216,0.460577,0.005916,0.761642,0.38114,1
0.087216,0.481404,0.005877,0.776565,0.335965,1
0.087727,0.503719,0.00591,0.789416,0.336842,1
0.088477,0.573341,0.005899,0.811662,0.337719,1
0.092771,0.6446,0.006136,0.823546,0.39693,1
0.0919,0.641178,0.006095,0.821473,0.325,1
0.091239,0.604582,0.006059,0.803095,0.38114,1
0.089498,0.580036,0.005947,0.787481,0.405263,1
0.088898,0.556531,0.005926,0.766478,0.433333,1
0.087066,0.537191,0.005837,0.750035,0.472807,1
0.068332,0.499702,0.004603,0.728202,0.48114,0
0.043383,0.453288,0.002939,0.70941,0.436842,0
0.086526,0.483487,0.005766,0.692138,0.639035,1
0.086646,0.488248,0.005663,0.68288,0.614912,1
0.090849,0.491818,0.006014,0.733729,0.496491,1
0.09175,0.494496,0.006076,0.73069,0.498246,1
0.090068,0.485272,0.005964,0.718115,0.54693,1
0.097814,0.4759,0.006491,0.703745,0.562281,1
0.103369,0.445552,0.006926,0.734835,0.461842,1
0.101957,0.401666,0.006826,0.725853,0.491228,1
0.089168,0.347664,0.005935,0.701672,0.534649,1
0.083674,0.29277,0.00553,0.675971,0.617544,0
0.058785,0.245611,0.003862,0.654,0.679825,0
0.054041,0.211247,0.003525,0.640321,0.711404,0
0.055692,0.199345,0.003284,0.630234,0.728509,0
0.05326,0.197114,0.003448,0.624292,0.762281,0
0.056053,0.226421,0.003635,0.630372,0.765351,0
0.062988,0.281315,0.004005,0.64267,0.573246,0
0.087426,0.387087,0.005775,0.667127,0.546491,1
0.10538,0.49643,0.007036,0.722537,0.505702,1
0.087997,0.503273,0.005889,0.746856,0.34693,1
0.093941,0.562184,0.006282,0.781263,0.313596,1
0.096343,0.571407,0.006518,0.797292,0.291228,1
0.09217,0.559357,0.00625,0.799503,0.244298,1
0.124595,0.583755,0.008463,0.801575,0.30614,1
0.101747,0.592234,0.006921,0.797568,0.288596,1
0.093071,0.571854,0.006323,0.788448,0.334211,1
0.091149,0.549985,0.006093,0.786099,0.352632,1
0.09232,0.535555,0.006163,0.780019,0.37193,1
0.090459,0.524398,0.006053,0.780987,0.404386,1
0.089918,0.516513,0.006014,0.772834,0.437281,1
0.090068,0.507736,0.006018,0.772143,0.454386,1
0.089618,0.498512,0.005999,0.778638,0.469298,1
0.087186,0.47947,0.005852,0.777947,0.462281,1
0.076798,0.469503,0.005168,0.77242,0.464035,0
0.081632,0.470544,0.005484,0.767031,0.485965,0
0.077369,0.46742,0.005193,0.760674,0.489912,0
0.071184,0.47352,0.00478,0.755009,0.48114,0
0.07899,0.484677,0.005278,0.755009,0.524123,0
0.079921,0.501785,0.005314,0.76178,0.517105,0
0.076228,0.52053,0.005064,0.775321,0.583333,0
0.088297,0.587771,0.00582,0.794528,0.485965,1
0.089138,0.63017,0.005856,0.819815,0.408333,1
0.089438,0.638649,0.005883,0.831284,0.443421,1
0.088868,0.605177,0.00587,0.813597,0.5,1
0.071875,0.562928,0.00483,0.799641,0.475877,0
0.081752,0.55906,0.005478,0.786514,0.519737,0
0.055362,0.53734,0.003716,0.768965,0.493421,0
0.044524,0.493306,0.003006,0.750864,0.464912,0
0.041822,0.449569,0.002833,0.72917,0.400877,0
0.079651,0.484677,0.00532,0.713555,0.664474,0
0.056173,0.493752,0.003473,0.702501,0.682018,0
0.087366,0.49881,0.005503,0.7557,0.605702,1
0.078029,0.501041,0.005114,0.747824,0.64386,0
0.076678,0.484975,0.005041,0.739671,0.646053,0
0.075808,0.469354,0.005017,0.722399,0.608772,0
0.084334,0.438262,0.005615,0.750173,0.532456,1
0.074967,0.386492,0.004996,0.735249,0.549561,0
0.050949,0.331747,0.003369,0.714108,0.59386,0
0.047376,0.276257,0.003116,0.690065,0.65614,0
0.045545,0.229694,0.002983,0.665745,0.659211,0
0.043983,0.194585,0.002885,0.649302,0.648246,0
0.044434,0.179708,0.002896,0.634103,0.736842,0
0.044374,0.179262,0.002875,0.633826,0.760965,0
0.036808,0.208866,0.002391,0.639492,0.722807,0
0.03984,0.256174,0.002613,0.656902,0.642105,0
0.048877,0.364624,0.00327,0.699737,0.585088,0
0.050919,0.462957,0.00344,0.747271,0.483772,0
0.033505,0.47114,0.0023,0.762471,0.401316,0
0.082593,0.523802,0.005555,0.802681,0.421053,1
0.087607,0.533175,0.005808,0.818433,0.453947,1
0.085805,0.523356,0.005708,0.814426,0.455702,1
0.085925,0.559655,0.005715,0.811662,0.474123,1
0.084274,0.566944,0.005588,0.802957,0.491228,1
0.072025,0.54939,0.004757,0.787757,0.516228,1
0.073136,0.532133,0.004796,0.782921,0.536404,1
0.083103,0.520678,0.005459,0.778085,0.569737,1
0.057284,0.512496,0.003785,0.768827,0.563158,0
0.036268,0.503868,0.002412,0.758049,0.472368,0
0.041792,0.499405,0.002794,0.752522,0.419737,0
0.036808,0.49033,0.002466,0.75874,0.370175,0
0.038519,0.481553,0.002582,0.756253,0.387281,0
0.04005,0.477685,0.002682,0.753765,0.380263,0
0.029693,0.465338,0.002015,0.747409,0.363596,0
0.030653,0.453436,0.002048,0.741191,0.350439,0
0.037829,0.465933,0.00258,0.737184,0.390789,0
0.043263,0.47709,0.002881,0.738566,0.419737,0
0.043173,0.489735,0.002871,0.741467,0.425,0
0.041882,0.515769,0.002796,0.754733,0.423246,0
0.084424,0.579143,0.005621,0.770485,0.472807,1
0.121893,0.630616,0.008126,0.797844,0.535088,1
0.121803,0.628236,0.008159,0.814288,0.469298,1
0.096343,0.587474,0.006502,0.804201,0.474123,1
0.0795,0.556382,0.00532,0.783888,0.451754,1
0.047376,0.539869,0.003184,0.760812,0.475,0
0.055392,0.519935,0.003716,0.755562,0.454825,0
0.056893,0.478578,0.003816,0.734973,0.441228,0
0.043143,0.436626,0.002916,0.714246,0.348684,0
0.084124,0.469354,0.005613,0.701534,0.594737,1
0.060766,0.483785,0.004003,0.690479,0.566667,0
0.089288,0.488545,0.005914,0.744922,0.492105,1
0.084064,0.493157,0.00555,0.736908,0.637281,1
0.072655,0.47471,0.004792,0.721017,0.660526,1
0.068512,0.45909,0.004132,0.708443,0.637719,1
0.077609,0.425617,0.004902,0.73594,0.578509,1
0.067131,0.37474,0.004414,0.724471,0.622368,1
0.047856,0.322523,0.003103,0.697112,0.617544,0
0.045515,0.270604,0.002973,0.671687,0.647368,0
0.044614,0.226718,0.00291,0.649026,0.672807,0
0.042482,0.19042,0.002771,0.633412,0.642982,0
0.036868,0.175394,0.002393,0.619456,0.732895,0
0.043953,0.178667,0.002838,0.61227,0.766228,0
0.03888,0.208866,0.002522,0.620699,0.732895,0
0.041311,0.254686,0.002707,0.633273,0.71886,0
0.058094,0.363434,0.003833,0.684952,0.624561,0
0.071574,0.464296,0.004711,0.725853,0.585965,1
0.040621,0.470693,0.002721,0.748791,0.514035,0
0.088537,0.530943,0.005887,0.787619,0.482456,1
0.085745,0.536894,0.005658,0.807793,0.495614,1
0.083614,0.52767,0.005525,0.810695,0.483333,1
0.087667,0.565308,0.005777,0.8118,0.516667,1
0.085385,0.567837,0.005623,0.806826,0.489035,1
0.083764,0.553704,0.005525,0.80199,0.510965,1
0.083493,0.534216,0.005494,0.794943,0.516228,1
0.087336,0.515323,0.005752,0.791212,0.512719,1
0.086346,0.50848,0.005712,0.785546,0.516228,1
0.089138,0.495537,0.005937,0.774216,0.417982,1
0.090789,0.486462,0.006074,0.765372,0.436842,1
0.097154,0.48438,0.006545,0.778223,0.400877,1
0.053801,0.474561,0.003629,0.771314,0.363158,0
0.056623,0.470544,0.003808,0.768551,0.357018,0
0.048997,0.46028,0.003297,0.765372,0.334649,0
0.048397,0.452841,0.003241,0.754042,0.370175,0
0.045845,0.461767,0.00307,0.752107,0.361404,0
0.043203,0.473817,0.002902,0.752798,0.407895,0
0.046235,0.494793,0.003099,0.758463,0.392105,0
0.072265,0.52053,0.004819,0.769241,0.490351,1
0.087186,0.583904,0.005789,0.789277,0.515351,1
0.088387,0.610979,0.00586,0.81636,0.456579,1
0.089138,0.616929,0.005852,0.8194,0.475439,1
0.085715,0.580184,0.005661,0.802404,0.502632,1
0.073406,0.552217,0.004846,0.781954,0.554386,1
0.075537,0.530646,0.005,0.771176,0.526316,1
0.043743,0.505356,0.002919,0.755285,0.452632,0
0.043233,0.463106,0.002898,0.737737,0.405702,0
0.042993,0.429337,0.002887,0.716457,0.442544,0
0.070283,0.463255,0.004626,0.70789,0.627193,1
0.046325,0.477388,0.003016,0.702225,0.551754,0
0.095893,0.48557,0.006288,0.752245,0.530263,1
0.089048,0.481553,0.005773,0.745198,0.680263,1
0.087607,0.466677,0.005586,0.725162,0.666228,1
0.071514,0.449866,0.004674,0.703192,0.658333,1
0.085115,0.417733,0.005447,0.731933,0.596053,1
0.058815,0.360756,0.003862,0.71397,0.617544,0
0.048277,0.309878,0.003182,0.686058,0.589912,0
0.043203,0.265248,0.002844,0.660771,0.635088,0
0.042692,0.221065,0.002786,0.637142,0.692105,0
0.036868,0.188337,0.002391,0.623463,0.720614,0
0.032064,0.177477,0.002077,0.613238,0.764912,0
0.032214,0.172865,0.002077,0.607158,0.767544,0
0.033686,0.198899,0.002125,0.617797,0.750439,0
0.040321,0.258405,0.002624,0.629128,0.680263,0
0.058244,0.352722,0.003789,0.675142,0.632895,0
0.067521,0.448676,0.004487,0.714937,0.564912,1
0.034646,0.461321,0.002329,0.734282,0.466228,0
0.081992,0.524993,0.005474,0.766892,0.441228,1
0.085325,0.5482,0.005625,0.784579,0.566228,1
0.085445,0.537489,0.005617,0.777947,0.570175,1
0.087426,0.576614,0.005706,0.782507,0.557895,1
0.086736,0.580333,0.005656,0.771729,0.572368,1
0.086796,0.570068,0.005656,0.771314,0.577632,1
0.087727,0.554151,0.005704,0.76634,0.542544,1
0.089768,0.542696,0.005814,0.768274,0.558772,1
0.087877,0.533918,0.0057,0.76634,0.602193,1
0.087697,0.530794,0.005683,0.763714,0.585526,1
0.087607,0.523505,0.00569,0.758325,0.603947,1
0.089768,0.518001,0.005852,0.763576,0.544298,1
0.089018,0.511604,0.005808,0.760398,0.542105,1
0.089918,0.504612,0.00586,0.755147,0.527193,1
0.088447,0.493157,0.005781,0.747824,0.531579,1
0.087997,0.497025,0.005766,0.741606,0.586404,1
0.088057,0.509967,0.005754,0.736631,0.592105,1
0.089618,0.524249,0.005837,0.735802,0.577632,1
0.088567,0.544035,0.005798,0.744093,0.544298,1
0.088297,0.563225,0.005829,0.754871,0.427193,1
0.089318,0.611128,0.005856,0.769656,0.467544,1
0.089138,0.622583,0.00586,0.781125,0.410526,1
0.088177,0.616483,0.005829,0.774769,0.557895,1
0.05245,0.556084,0.003492,0.759154,0.526754,0
0.043503,0.534067,0.002904,0.734144,0.533772,0
0.053861,0.510711,0.003596,0.721984,0.52807,0
0.044614,0.489586,0.002989,0.710101,0.537281,0
0.035187,0.459685,0.002358,0.690894,0.482456,0
0.038609,0.425617,0.002605,0.673898,0.422807,0
0.071815,0.466825,0.004784,0.668785,0.612719,1
0.058214,0.485867,0.00383,0.667542,0.603509,0
0.089708,0.503124,0.005922,0.730137,0.511404,1
0.088687,0.494347,0.005847,0.731104,0.589912,1
0.085565,0.47114,0.005677,0.710654,0.605702,1
0.064339,0.45299,0.004279,0.690203,0.626754,0
0.076498,0.417138,0.0051,0.708995,0.540789,1
0.070434,0.358673,0.004697,0.693105,0.589474,1
0.060226,0.290687,0.00397,0.665884,0.642544,0
0.046475,0.241,0.003024,0.642393,0.691667,0
0.043623,0.191312,0.002827,0.614067,0.682895,0
0.036808,0.158137,0.002405,0.594722,0.651754,0
0.031014,0.13612,0.002027,0.577035,0.687719,0
0.031884,0.127194,0.002077,0.568329,0.710088,0
0.031644,0.13493,0.002061,0.5675,0.731579,0
0.032275,0.153377,0.0021,0.567639,0.755702,0
0.045334,0.191312,0.002946,0.588918,0.727193,0
0.036688,0.235198,0.002389,0.59486,0.710965,0
0.05299,0.28429,0.003384,0.601354,0.760965,0
0.085685,0.353169,0.004449,0.62139,0.785088,1
0.080701,0.408658,0.00435,0.636866,0.730263,1
0.086826,0.454924,0.005498,0.659389,0.735526,1
0.087907,0.494496,0.005374,0.669614,0.775439,1
0.089528,0.507885,0.005503,0.666298,0.777632,1
0.087366,0.483338,0.005474,0.666298,0.764912,1
0.086826,0.464594,0.005459,0.666022,0.775877,1
0.086826,0.447337,0.005476,0.66008,0.787281,1
0.086826,0.429783,0.005511,0.661738,0.748684,1
0.086826,0.414758,0.005301,0.653586,0.765351,1
0.086826,0.400922,0.005368,0.647644,0.76886,1
0.086826,0.386938,0.005521,0.651651,0.770614,1
0.086826,0.366706,0.005021,0.647506,0.787281,1
0.086826,0.353169,0.005424,0.641288,0.757895,1
0.068212,0.335168,0.004383,0.629404,0.785088,0
0.071995,0.329813,0.004632,0.631201,0.78114,1
0.054732,0.330705,0.003515,0.630924,0.782895,0
0.059986,0.337846,0.003768,0.630648,0.766228,0
0.054491,0.355698,0.003523,0.635622,0.714035,0
0.058184,0.375781,0.003774,0.642393,0.730702,0
0.072895,0.433353,0.004447,0.66008,0.699561,1
0.086826,0.476941,0.005638,0.687025,0.671053,1
0.086826,0.486314,0.005642,0.706508,0.613158,1
0.073826,0.453734,0.004836,0.700428,0.616667,1
0.068542,0.408956,0.004501,0.686058,0.625439,1
0.05257,0.383814,0.003427,0.668509,0.652632,0
0.051099,0.36507,0.003326,0.662153,0.635088,0
0.048997,0.345433,0.003195,0.649717,0.670175,0
0.043203,0.326837,0.002829,0.641426,0.630702,0
0.075657,0.360756,0.004933,0.638524,0.689035,1
0.044344,0.366111,0.002916,0.640321,0.612719,0
0.074457,0.372657,0.004956,0.686058,0.544298,1
0.048427,0.348706,0.003232,0.682327,0.535526,0
0.049808,0.321184,0.003322,0.669614,0.542544,0
0.043863,0.28429,0.002925,0.654415,0.552632,0
0.047016,0.249777,0.003157,0.682327,0.482018,0
0.049388,0.214519,0.00328,0.665331,0.556579,0
0.043233,0.176138,0.002842,0.64267,0.602193,0
0.029602,0.142815,0.001948,0.615448,0.643421,0
0.029392,0.119607,0.001932,0.590991,0.641228,0
0.032064,0.097888,0.002094,0.573995,0.658333,0
0.02621,0.088515,0.001701,0.56225,0.7,0
0.024889,0.081821,0.001624,0.546497,0.704386,0
0.02624,0.086581,0.001708,0.54401,0.735965,0
0.02669,0.102648,0.00173,0.543043,0.768421,0
0.027051,0.117525,0.001753,0.546083,0.715351,0
0.027321,0.151294,0.001776,0.548846,0.756579,0
0.0266,0.177923,0.001722,0.539174,0.807895,0
0.035157,0.232818,0.00226,0.556722,0.766667,0
0.033836,0.286819,0.002189,0.565842,0.795175,0
0.044644,0.324755,0.002877,0.584358,0.75307,0
0.050919,0.378161,0.003166,0.600111,0.825,0
0.050468,0.398542,0.002919,0.603565,0.804825,0
0.049327,0.389319,0.002995,0.611856,0.808333,0
0.053771,0.376971,0.002923,0.610474,0.835965,0
0.048367,0.361797,0.002997,0.617521,0.794737,0
0.063618,0.345433,0.003417,0.631339,0.774123,1
0.054071,0.335019,0.00329,0.620699,0.789474,1
0.058635,0.320143,0.003031,0.61531,0.789912,1
0.054792,0.300208,0.003515,0.633273,0.757895,1
0.05293,0.282208,0.003386,0.624845,0.75,1
0.053471,0.261529,0.003432,0.628437,0.776316,1
0.05212,0.257513,0.003336,0.624845,0.778947,1
0.05239,0.262571,0.003319,0.629681,0.814474,1
0.051159,0.264505,0.003155,0.634932,0.814474,1
0.054281,0.264356,0.003207,0.632168,0.770614,1
0.060076,0.27953,0.003475,0.647782,0.771491,1
0.056413,0.291431,0.00365,0.668095,0.654386,1
0.062508,0.358971,0.004092,0.678596,0.627193,1
0.087366,0.448825,0.005688,0.70181,0.552632,1
0.087366,0.466825,0.005696,0.712312,0.522368,1
0.086826,0.447783,0.005663,0.702225,0.602632,1
0.081872,0.421898,0.005357,0.693658,0.615351,1
0.063919,0.400625,0.004184,0.680392,0.64693,1
0.057764,0.38679,0.003766,0.675003,0.643421,1
0.046115,0.360012,0.002997,0.652618,0.645175,0
0.044764,0.335168,0.002925,0.643361,0.621053,0
0.053291,0.350937,0.00349,0.636728,0.678947,1
0.044464,0.352722,0.002925,0.634241,0.611842,0
0.072505,0.355251,0.004825,0.675694,0.538158,1
0.050709,0.336061,0.003388,0.677767,0.546053,1
0.047106,0.317763,0.003147,0.663811,0.533333,0
0.043743,0.290836,0.002916,0.647506,0.543421,0
0.049628,0.2651,0.003324,0.676247,0.470175,1
0.048397,0.234157,0.003228,0.664778,0.549561,0
0.043953,0.203957,0.002906,0.646953,0.592982,0
0.043533,0.173163,0.002862,0.624292,0.655702,0
0.038009,0.15055,0.00248,0.60467,0.677193,0
0.031884,0.13612,0.002088,0.588918,0.633772,0
0.030893,0.133442,0.002011,0.575515,0.660088,0
0.032154,0.142815,0.002104,0.571369,0.709649,0
0.040441,0.181494,0.002632,0.580213,0.711842,0
0.045094,0.238322,0.00296,0.599143,0.692105,0
0.067401,0.350937,0.004474,0.649855,0.604386,1
0.076798,0.445254,0.005112,0.692414,0.581579,1
0.034496,0.446891,0.002327,0.71549,0.477193,0
0.074306,0.500446,0.004983,0.757082,0.419298,1
0.087426,0.518447,0.005852,0.771176,0.420175,1
0.084694,0.50238,0.005694,0.77615,0.411842,1
0.088868,0.548795,0.005928,0.77919,0.412281,1
0.130779,0.558911,0.008851,0.784027,0.446491,1
0.083614,0.540018,0.005995,0.785823,0.42193,1
0.086436,0.519786,0.006282,0.780987,0.451316,1
0.111205,0.507438,0.007729,0.780434,0.535526,1
0.104209,0.501041,0.006986,0.773525,0.445614,1
0.095653,0.494793,0.006535,0.771176,0.467105,1
0.094182,0.489884,0.00634,0.773939,0.457895,1
0.096673,0.487057,0.006533,0.78375,0.405702,1
0.09208,0.483041,0.006292,0.781677,0.444298,1
0.088087,0.483785,0.005937,0.779881,0.44693,1
0.090068,0.480065,0.006149,0.776427,0.44386,1
0.085775,0.47471,0.005775,0.769103,0.443421,1
0.086135,0.484528,0.005829,0.765234,0.478947,1
0.087426,0.497173,0.005833,0.764543,0.482895,1
0.087997,0.527075,0.005858,0.765372,0.469737,1
0.087396,0.561589,0.005744,0.777256,0.400439,1
0.088868,0.621244,0.005901,0.800746,0.376754,1
0.113907,0.644749,0.007634,0.820229,0.359649,1
0.111445,0.626897,0.007603,0.818433,0.419737,1
0.098925,0.58911,0.006734,0.798121,0.407895,1
0.080761,0.55177,0.005559,0.784441,0.366228,1
0.07929,0.526034,0.005471,0.769518,0.408772,1
0.057223,0.496132,0.003999,0.749482,0.409649,0
0.043683,0.459238,0.002931,0.734144,0.345614,0
0.041642,0.418328,0.002879,0.719635,0.293421,0
0.059505,0.458494,0.004053,0.702639,0.455263,0
0.047766,0.475156,0.0034,0.687716,0.474123,0
0.090639,0.483785,0.006145,0.741191,0.405263,1
0.086165,0.477388,0.005924,0.737875,0.488596,1
0.087426,0.470098,0.005781,0.725715,0.568421,1
0.086556,0.450461,0.0058,0.710515,0.58114,1
0.087126,0.421154,0.005843,0.740362,0.507018,1
0.077369,0.371616,0.004981,0.725439,0.588596,1
0.0532,0.313746,0.003494,0.704021,0.597368,0
0.055182,0.264951,0.003822,0.676385,0.608333,0
0.051789,0.218239,0.003382,0.656073,0.691667,0
0.046025,0.193246,0.002995,0.642255,0.695614,0
0.045034,0.178072,0.003002,0.631615,0.711842,0
0.045094,0.183576,0.002923,0.618765,0.732895,0
0.046235,0.205594,0.003008,0.626917,0.723246,0
0.044644,0.260339,0.002912,0.642255,0.642982,0
0.058995,0.366706,0.00436,0.687025,0.489474,0
0.070434,0.460875,0.005004,0.726406,0.451316,0
0.047376,0.465784,0.003083,0.750864,0.304825,0
0.088567,0.521868,0.005985,0.791488,0.362719,1
0.089138,0.536299,0.005926,0.822578,0.283772,1
0.090429,0.534365,0.006055,0.828658,0.225877,1
0.090999,0.570366,0.006169,0.836949,0.249561,1
0.097634,0.574978,0.006651,0.837502,0.268421,1
0.103158,0.561589,0.007052,0.836534,0.167105,1
0.098205,0.541654,0.006726,0.833356,0.190789,1
0.103459,0.53258,0.007063,0.835567,0.211404,1
0.103489,0.52886,0.007044,0.83916,0.199123,1
0.104329,0.519637,0.007115,0.839022,0.192544,1
0.10481,0.512348,0.007148,0.838331,0.207018,1
0.10583,0.508628,0.007243,0.848556,0.210965,1
0.115047,0.501041,0.007902,0.846898,0.218421,1
0.128378,0.5,0.008774,0.849523,0.208333,1
0.125255,0.488694,0.008573,0.845654,0.214912,1
0.111355,0.47947,0.007653,0.832665,0.190789,1
0.100907,0.487057,0.00694,0.828935,0.178947,1
0.102228,0.494198,0.007025,0.831698,0.215789,1
0.097964,0.515025,0.00672,0.833909,0.183333,1
0.093431,0.538976,0.006394,0.846207,0.182456,1
0.094302,0.604582,0.006444,0.853254,0.202632,1
0.10478,0.654121,0.007214,0.85961,0.179825,1
0.104389,0.663047,0.007216,0.863203,0.138596,1
0.103519,0.632847,0.007125,0.847174,0.175,1
0.102228,0.607409,0.007059,0.826309,0.185526,1
0.107782,0.583755,0.00743,0.812215,0.2,1
0.098775,0.559506,0.006791,0.79135,0.225877,1
0.092921,0.522166,0.006365,0.771867,0.290351,1
0.087336,0.473817,0.005962,0.743678,0.328509,1
0.088447,0.504909,0.006018,0.726406,0.330263,1
0.088147,0.509075,0.005881,0.704159,0.434211,1
0.099706,0.510116,0.006761,0.762194,0.335526,1
0.096163,0.507736,0.006531,0.756667,0.339912,1
0.097454,0.494049,0.006593,0.745198,0.374561,1
0.090189,0.476198,0.006032,0.726821,0.357456,1
0.108593,0.453436,0.007329,0.756805,0.392982,1
0.097424,0.399435,0.006577,0.746442,0.42193,1
0.091419,0.347218,0.006101,0.714799,0.532456,1
0.087336,0.294109,0.005789,0.693243,0.597807,0
0.080521,0.244124,0.005301,0.668095,0.666228,0
0.066771,0.212139,0.004368,0.655658,0.672807,0
0.057614,0.200089,0.003752,0.641564,0.707895,0
0.059025,0.203511,0.003835,0.637833,0.702632,0
0.056953,0.227908,0.003714,0.640044,0.674123,0
0.058394,0.279976,0.003845,0.656764,0.602193,0
0.076468,0.386195,0.005133,0.701396,0.49386,0
0.088868,0.49643,0.005931,0.7405,0.442982,0
0.06533,0.496132,0.004398,0.761365,0.38114,0
0.090549,0.553853,0.006045,0.798259,0.303509,0
0.09187,0.568283,0.006186,0.821058,0.234649,0
0.09187,0.561589,0.006199,0.818433,0.269737,0
0.092981,0.593425,0.006267,0.816913,0.322807,0
0.09229,0.596697,0.006217,0.810557,0.322807,0
0.09154,0.575722,0.006147,0.80807,0.300877,0
0.089618,0.548944,0.005989,0.805721,0.314474,0
0.090189,0.531092,0.006068,0.799088,0.350439,0
0.089288,0.519339,0.005966,0.798259,0.343421,0
0.089288,0.510265,0.005949,0.793285,0.397807,0
0.087456,0.493454,0.005864,0.790659,0.399123,0
0.087997,0.48676,0.00592,0.802266,0.375877,0
0.087426,0.479917,0.005899,0.800332,0.397368,0
0.087426,0.475454,0.005914,0.798673,0.376316,0
0.086616,0.468759,0.005872,0.792179,0.377193,0
0.070193,0.456709,0.004778,0.784303,0.384211,0
0.07929,0.459833,0.005382,0.777947,0.404825,0
0.080791,0.469057,0.005474,0.782921,0.43114,0
0.087426,0.486016,0.005899,0.792041,0.397368,0
0.087426,0.503868,0.005953,0.805997,0.340351,0
0.089138,0.56382,0.006076,0.817466,0.344737,1
0.09163,0.639839,0.006169,0.830593,0.35614,1
0.117089,0.654716,0.007966,0.83004,0.345175,1
0.101597,0.62526,0.00693,0.81263,0.339474,1
0.089138,0.594615,0.006039,0.793975,0.416228,1
0.088567,0.57587,0.005951,0.779881,0.432456,1
0.087366,0.553407,0.005887,0.759293,0.482018,1
0.069593,0.521125,0.004705,0.746856,0.44693,0
0.043413,0.475156,0.002981,0.726959,0.397807,0
0.076258,0.521125,0.005118,0.71397,0.565789,0
0.083644,0.521273,0.005521,0.702225,0.582018,0
